Time,Date,Day of the week,Traffic Situation,vehicle_count,queue_length,avg_speed_kmph,avg_wait_time_s,predicted_increase_target
9:00:00 AM,3,Friday,low,69.0,0.0,50.0,0.0,164.0
9:15:00 AM,3,Friday,heavy,233.0,52.99999999999999,5.83333333333334,132.49999999999997,0.0
9:30:00 AM,3,Friday,heavy,226.0,46.0,11.666666666666664,115.0,39.0
9:45:00 AM,3,Friday,heavy,265.0,60.0,5.0,150.0,0.0
10:00:00 AM,3,Friday,heavy,200.0,19.99999999999998,33.33333333333335,49.99999999999994,34.0
10:15:00 AM,3,Friday,heavy,234.0,54.0,5.0,135.0,0.0
10:30:00 AM,3,Friday,heavy,222.0,41.99999999999999,15.000000000000007,104.99999999999997,0.0
10:45:00 AM,3,Friday,heavy,207.0,27.0,27.500000000000004,67.5,13.0
11:00:00 AM,3,Friday,heavy,220.0,39.999999999999986,16.66666666666668,99.99999999999996,27.0
11:15:00 AM,3,Friday,heavy,247.0,60.0,5.0,150.0,0.0
11:30:00 AM,3,Friday,heavy,231.0,50.99999999999998,7.500000000000018,127.49999999999994,6.0
11:45:00 AM,3,Friday,heavy,237.0,56.999999999999964,5.0,142.49999999999991,0.0
12:00:00 PM,3,Friday,heavy,233.0,52.99999999999999,5.83333333333334,132.49999999999997,0.0
12:15:00 PM,3,Friday,heavy,206.0,25.999999999999993,28.33333333333334,64.99999999999997,20.0
12:30:00 PM,3,Friday,heavy,226.0,46.0,11.666666666666664,115.0,0.0
12:45:00 PM,3,Friday,heavy,201.0,20.999999999999986,32.500000000000014,52.499999999999964,24.0
1:00:00 PM,3,Friday,heavy,225.0,44.99999999999999,12.500000000000005,112.49999999999997,29.0
1:15:00 PM,3,Friday,heavy,254.0,60.0,5.0,150.0,0.0
1:30:00 PM,3,Friday,heavy,225.0,44.99999999999999,12.500000000000005,112.49999999999997,0.0
1:45:00 PM,3,Friday,heavy,219.0,39.0,17.5,97.5,0.0
2:00:00 PM,3,Friday,heavy,219.0,39.0,17.5,97.5,27.0
2:15:00 PM,3,Friday,heavy,246.0,60.0,5.0,150.0,0.0
2:30:00 PM,3,Friday,heavy,236.0,56.000000000000014,5.0,140.00000000000003,0.0
2:45:00 PM,3,Friday,heavy,212.0,31.999999999999982,23.33333333333335,79.99999999999996,39.0
3:00:00 PM,3,Friday,heavy,251.0,60.0,5.0,150.0,0.0
3:15:00 PM,3,Friday,low,104.0,0.0,50.0,0.0,0.0
3:30:00 PM,3,Friday,normal,104.0,0.0,50.0,0.0,0.0
3:45:00 PM,3,Friday,low,84.0,0.0,50.0,0.0,39.0
4:00:00 PM,3,Friday,normal,123.0,0.0,50.0,0.0,0.0
4:15:00 PM,3,Friday,low,85.0,0.0,50.0,0.0,7.0
4:30:00 PM,3,Friday,low,92.0,0.0,50.0,0.0,19.0
4:45:00 PM,3,Friday,low,111.0,0.0,50.0,0.0,17.0
5:00:00 PM,3,Friday,normal,128.0,0.0,50.0,0.0,0.0
5:15:00 PM,3,Friday,low,82.0,0.0,50.0,0.0,26.0
5:30:00 PM,3,Friday,low,108.0,0.0,50.0,0.0,0.0
5:45:00 PM,3,Friday,normal,104.0,0.0,50.0,0.0,0.0
6:00:00 PM,3,Friday,low,90.0,0.0,50.0,0.0,3.0
6:15:00 PM,3,Friday,low,93.0,0.0,50.0,0.0,21.0
6:30:00 PM,3,Friday,normal,114.0,0.0,50.0,0.0,10.0
6:45:00 PM,3,Friday,normal,124.0,0.0,50.0,0.0,0.0
7:00:00 PM,3,Friday,normal,117.0,0.0,50.0,0.0,0.0
7:15:00 PM,3,Friday,low,55.0,0.0,50.0,0.0,0.0
7:30:00 PM,3,Friday,low,51.0,0.0,50.0,0.0,0.0
7:45:00 PM,3,Friday,low,47.0,0.0,50.0,0.0,18.0
8:00:00 PM,3,Friday,low,65.0,0.0,50.0,0.0,0.0
8:15:00 PM,3,Friday,low,54.0,0.0,50.0,0.0,0.0
8:30:00 PM,3,Friday,low,50.0,0.0,50.0,0.0,11.0
8:45:00 PM,3,Friday,low,61.0,0.0,50.0,0.0,0.0
9:00:00 PM,3,Friday,low,57.0,0.0,50.0,0.0,0.0
9:15:00 PM,3,Friday,low,46.0,0.0,50.0,0.0,0.0
9:30:00 PM,3,Friday,low,43.0,0.0,50.0,0.0,1.0
9:45:00 PM,3,Friday,low,44.0,0.0,50.0,0.0,0.0
10:00:00 PM,3,Friday,normal,39.0,0.0,50.0,0.0,19.0
10:15:00 PM,3,Friday,normal,58.0,0.0,50.0,0.0,0.0
10:30:00 PM,3,Friday,normal,44.0,0.0,50.0,0.0,0.0
10:45:00 PM,3,Friday,normal,41.0,0.0,50.0,0.0,12.0
11:00:00 PM,3,Friday,normal,53.0,0.0,50.0,0.0,0.0
11:15:00 PM,3,Friday,normal,41.0,0.0,50.0,0.0,0.0
11:30:00 PM,3,Friday,low,34.0,0.0,50.0,0.0,24.0
11:45:00 PM,3,Friday,normal,58.0,0.0,50.0,0.0,0.0
12:00:00 AM,4,Saturday,normal,40.0,0.0,50.0,0.0,0.0
12:15:00 AM,4,Saturday,low,36.0,0.0,50.0,0.0,0.0
12:30:00 AM,4,Saturday,low,31.0,0.0,50.0,0.0,9.0
12:45:00 AM,4,Saturday,normal,40.0,0.0,50.0,0.0,0.0
1:00:00 AM,4,Saturday,low,30.0,0.0,50.0,0.0,9.0
1:15:00 AM,4,Saturday,normal,39.0,0.0,50.0,0.0,0.0
1:30:00 AM,4,Saturday,low,30.0,0.0,50.0,0.0,13.0
1:45:00 AM,4,Saturday,normal,43.0,0.0,50.0,0.0,0.0
2:00:00 AM,4,Saturday,low,27.0,0.0,50.0,0.0,0.0
2:15:00 AM,4,Saturday,low,22.0,0.0,50.0,0.0,19.0
2:30:00 AM,4,Saturday,low,41.0,0.0,50.0,0.0,0.0
2:45:00 AM,4,Saturday,low,27.0,0.0,50.0,0.0,21.0
3:00:00 AM,4,Saturday,normal,48.0,0.0,50.0,0.0,1.0
3:15:00 AM,4,Saturday,normal,49.0,0.0,50.0,0.0,14.0
3:30:00 AM,4,Saturday,normal,63.0,0.0,50.0,0.0,0.0
3:45:00 AM,4,Saturday,normal,51.0,0.0,50.0,0.0,0.0
4:00:00 AM,4,Saturday,normal,42.0,0.0,50.0,0.0,53.0
4:15:00 AM,4,Saturday,low,95.0,0.0,50.0,0.0,53.0
4:30:00 AM,4,Saturday,normal,148.0,0.0,50.0,0.0,0.0
4:45:00 AM,4,Saturday,normal,143.0,0.0,50.0,0.0,0.0
5:00:00 AM,4,Saturday,normal,138.0,0.0,50.0,0.0,4.0
5:15:00 AM,4,Saturday,normal,142.0,0.0,50.0,0.0,10.0
5:30:00 AM,4,Saturday,normal,152.0,0.0,50.0,0.0,0.0
5:45:00 AM,4,Saturday,normal,113.0,0.0,50.0,0.0,55.0
6:00:00 AM,4,Saturday,heavy,168.0,0.0,50.0,0.0,57.0
6:15:00 AM,4,Saturday,heavy,225.0,44.99999999999999,12.500000000000005,112.49999999999997,0.0
6:30:00 AM,4,Saturday,heavy,171.0,0.0,50.0,0.0,17.0
6:45:00 AM,4,Saturday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,16.0
7:00:00 AM,4,Saturday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
7:15:00 AM,4,Saturday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
7:30:00 AM,4,Saturday,heavy,180.0,0.0,50.0,0.0,6.0
7:45:00 AM,4,Saturday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,47.0
8:00:00 AM,4,Saturday,heavy,233.0,52.99999999999999,5.83333333333334,132.49999999999997,0.0
8:15:00 AM,4,Saturday,high,156.0,0.0,50.0,0.0,56.0
8:30:00 AM,4,Saturday,heavy,212.0,31.999999999999982,23.33333333333335,79.99999999999996,0.0
8:45:00 AM,4,Saturday,heavy,171.0,0.0,50.0,0.0,47.0
9:00:00 AM,4,Saturday,heavy,218.0,37.99999999999999,18.33333333333334,94.99999999999997,0.0
9:15:00 AM,4,Saturday,low,80.0,0.0,50.0,0.0,62.0
9:30:00 AM,4,Saturday,high,142.0,0.0,50.0,0.0,0.0
9:45:00 AM,4,Saturday,high,125.0,0.0,50.0,0.0,3.0
10:00:00 AM,4,Saturday,high,128.0,0.0,50.0,0.0,0.0
10:15:00 AM,4,Saturday,normal,110.0,0.0,50.0,0.0,5.0
10:30:00 AM,4,Saturday,normal,115.0,0.0,50.0,0.0,7.0
10:45:00 AM,4,Saturday,high,122.0,0.0,50.0,0.0,0.0
11:00:00 AM,4,Saturday,normal,66.0,0.0,50.0,0.0,21.0
11:15:00 AM,4,Saturday,normal,87.0,0.0,50.0,0.0,0.0
11:30:00 AM,4,Saturday,normal,78.0,0.0,50.0,0.0,2.0
11:45:00 AM,4,Saturday,normal,80.0,0.0,50.0,0.0,0.0
12:00:00 PM,4,Saturday,normal,77.0,0.0,50.0,0.0,25.0
12:15:00 PM,4,Saturday,normal,102.0,0.0,50.0,0.0,0.0
12:30:00 PM,4,Saturday,normal,86.0,0.0,50.0,0.0,7.0
12:45:00 PM,4,Saturday,normal,93.0,0.0,50.0,0.0,0.0
1:00:00 PM,4,Saturday,normal,69.0,0.0,50.0,0.0,44.0
1:15:00 PM,4,Saturday,high,113.0,0.0,50.0,0.0,0.0
1:30:00 PM,4,Saturday,normal,108.0,0.0,50.0,0.0,77.0
1:45:00 PM,4,Saturday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
2:00:00 PM,4,Saturday,normal,114.0,0.0,50.0,0.0,0.0
2:15:00 PM,4,Saturday,normal,79.0,0.0,50.0,0.0,77.0
2:30:00 PM,4,Saturday,normal,156.0,0.0,50.0,0.0,0.0
2:45:00 PM,4,Saturday,normal,121.0,0.0,50.0,0.0,48.0
3:00:00 PM,4,Saturday,heavy,169.0,0.0,50.0,0.0,24.0
3:15:00 PM,4,Saturday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,0.0
3:30:00 PM,4,Saturday,low,95.0,0.0,50.0,0.0,45.0
3:45:00 PM,4,Saturday,normal,140.0,0.0,50.0,0.0,48.0
4:00:00 PM,4,Saturday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
4:15:00 PM,4,Saturday,heavy,172.0,0.0,50.0,0.0,17.0
4:30:00 PM,4,Saturday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
4:45:00 PM,4,Saturday,heavy,180.0,0.0,50.0,0.0,24.0
5:00:00 PM,4,Saturday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
5:15:00 PM,4,Saturday,heavy,173.0,0.0,50.0,0.0,0.0
5:30:00 PM,4,Saturday,normal,151.0,0.0,50.0,0.0,86.0
5:45:00 PM,4,Saturday,heavy,237.0,56.999999999999964,5.0,142.49999999999991,0.0
6:00:00 PM,4,Saturday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
6:15:00 PM,4,Saturday,heavy,171.0,0.0,50.0,0.0,27.0
6:30:00 PM,4,Saturday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,0.0
6:45:00 PM,4,Saturday,normal,136.0,0.0,50.0,0.0,19.0
7:00:00 PM,4,Saturday,normal,155.0,0.0,50.0,0.0,0.0
7:15:00 PM,4,Saturday,normal,105.0,0.0,50.0,0.0,45.0
7:30:00 PM,4,Saturday,normal,150.0,0.0,50.0,0.0,0.0
7:45:00 PM,4,Saturday,normal,132.0,0.0,50.0,0.0,26.0
8:00:00 PM,4,Saturday,normal,158.0,0.0,50.0,0.0,0.0
8:15:00 PM,4,Saturday,normal,132.0,0.0,50.0,0.0,11.0
8:30:00 PM,4,Saturday,normal,143.0,0.0,50.0,0.0,0.0
8:45:00 PM,4,Saturday,normal,127.0,0.0,50.0,0.0,0.0
9:00:00 PM,4,Saturday,normal,114.0,0.0,50.0,0.0,18.0
9:15:00 PM,4,Saturday,normal,132.0,0.0,50.0,0.0,0.0
9:30:00 PM,4,Saturday,normal,112.0,0.0,50.0,0.0,50.0
9:45:00 PM,4,Saturday,normal,162.0,0.0,50.0,0.0,0.0
10:00:00 PM,4,Saturday,low,24.0,0.0,50.0,0.0,26.0
10:15:00 PM,4,Saturday,normal,50.0,0.0,50.0,0.0,0.0
10:30:00 PM,4,Saturday,low,36.0,0.0,50.0,0.0,1.0
10:45:00 PM,4,Saturday,low,37.0,0.0,50.0,0.0,20.0
11:00:00 PM,4,Saturday,normal,57.0,0.0,50.0,0.0,1.0
11:15:00 PM,4,Saturday,normal,58.0,0.0,50.0,0.0,0.0
11:30:00 PM,4,Saturday,normal,48.0,0.0,50.0,0.0,0.0
11:45:00 PM,4,Saturday,low,35.0,0.0,50.0,0.0,21.0
12:00:00 AM,5,Sunday,normal,56.0,0.0,50.0,0.0,0.0
12:15:00 AM,5,Sunday,low,30.0,0.0,50.0,0.0,8.0
12:30:00 AM,5,Sunday,normal,38.0,0.0,50.0,0.0,14.0
12:45:00 AM,5,Sunday,normal,52.0,0.0,50.0,0.0,2.0
1:00:00 AM,5,Sunday,normal,54.0,0.0,50.0,0.0,0.0
1:15:00 AM,5,Sunday,low,31.0,0.0,50.0,0.0,11.0
1:30:00 AM,5,Sunday,normal,42.0,0.0,50.0,0.0,7.0
1:45:00 AM,5,Sunday,normal,49.0,0.0,50.0,0.0,5.0
2:00:00 AM,5,Sunday,normal,54.0,0.0,50.0,0.0,0.0
2:15:00 AM,5,Sunday,normal,42.0,0.0,50.0,0.0,12.0
2:30:00 AM,5,Sunday,normal,54.0,0.0,50.0,0.0,0.0
2:45:00 AM,5,Sunday,low,33.0,0.0,50.0,0.0,16.0
3:00:00 AM,5,Sunday,normal,49.0,0.0,50.0,0.0,8.0
3:15:00 AM,5,Sunday,normal,57.0,0.0,50.0,0.0,0.0
3:30:00 AM,5,Sunday,low,31.0,0.0,50.0,0.0,18.0
3:45:00 AM,5,Sunday,normal,49.0,0.0,50.0,0.0,0.0
4:00:00 AM,5,Sunday,normal,35.0,0.0,50.0,0.0,79.0
4:15:00 AM,5,Sunday,normal,114.0,0.0,50.0,0.0,37.0
4:30:00 AM,5,Sunday,normal,151.0,0.0,50.0,0.0,0.0
4:45:00 AM,5,Sunday,normal,88.0,0.0,50.0,0.0,49.0
5:00:00 AM,5,Sunday,normal,137.0,0.0,50.0,0.0,0.0
5:15:00 AM,5,Sunday,normal,118.0,0.0,50.0,0.0,19.0
5:30:00 AM,5,Sunday,normal,137.0,0.0,50.0,0.0,0.0
5:45:00 AM,5,Sunday,low,104.0,0.0,50.0,0.0,118.0
6:00:00 AM,5,Sunday,heavy,222.0,41.99999999999999,15.000000000000007,104.99999999999997,0.0
6:15:00 AM,5,Sunday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
6:30:00 AM,5,Sunday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,0.0
6:45:00 AM,5,Sunday,normal,167.0,0.0,50.0,0.0,0.0
7:00:00 AM,5,Sunday,normal,155.0,0.0,50.0,0.0,0.0
7:15:00 AM,5,Sunday,high,155.0,0.0,50.0,0.0,40.0
7:30:00 AM,5,Sunday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
7:45:00 AM,5,Sunday,heavy,172.0,0.0,50.0,0.0,0.0
8:00:00 AM,5,Sunday,heavy,170.0,0.0,50.0,0.0,0.0
8:15:00 AM,5,Sunday,heavy,169.0,0.0,50.0,0.0,12.0
8:30:00 AM,5,Sunday,heavy,181.0,0.9999999999999815,49.16666666666668,2.4999999999999534,32.0
8:45:00 AM,5,Sunday,heavy,213.0,32.999999999999986,22.500000000000014,82.49999999999996,0.0
9:00:00 AM,5,Sunday,heavy,178.0,0.0,50.0,0.0,0.0
9:15:00 AM,5,Sunday,low,69.0,0.0,50.0,0.0,66.0
9:30:00 AM,5,Sunday,normal,135.0,0.0,50.0,0.0,0.0
9:45:00 AM,5,Sunday,normal,104.0,0.0,50.0,0.0,0.0
10:00:00 AM,5,Sunday,normal,82.0,0.0,50.0,0.0,67.0
10:15:00 AM,5,Sunday,high,149.0,0.0,50.0,0.0,0.0
10:30:00 AM,5,Sunday,high,144.0,0.0,50.0,0.0,0.0
10:45:00 AM,5,Sunday,normal,72.0,0.0,50.0,0.0,11.0
11:00:00 AM,5,Sunday,normal,83.0,0.0,50.0,0.0,19.0
11:15:00 AM,5,Sunday,normal,102.0,0.0,50.0,0.0,0.0
11:30:00 AM,5,Sunday,normal,91.0,0.0,50.0,0.0,10.0
11:45:00 AM,5,Sunday,normal,101.0,0.0,50.0,0.0,0.0
12:00:00 PM,5,Sunday,normal,74.0,0.0,50.0,0.0,7.0
12:15:00 PM,5,Sunday,normal,81.0,0.0,50.0,0.0,0.0
12:30:00 PM,5,Sunday,normal,81.0,0.0,50.0,0.0,0.0
12:45:00 PM,5,Sunday,normal,61.0,0.0,50.0,0.0,0.0
1:00:00 PM,5,Sunday,normal,55.0,0.0,50.0,0.0,49.0
1:15:00 PM,5,Sunday,normal,104.0,0.0,50.0,0.0,56.0
1:30:00 PM,5,Sunday,high,160.0,0.0,50.0,0.0,17.0
1:45:00 PM,5,Sunday,heavy,177.0,0.0,50.0,0.0,8.0
2:00:00 PM,5,Sunday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
2:15:00 PM,5,Sunday,normal,108.0,0.0,50.0,0.0,23.0
2:30:00 PM,5,Sunday,normal,131.0,0.0,50.0,0.0,0.0
2:45:00 PM,5,Sunday,normal,118.0,0.0,50.0,0.0,36.0
3:00:00 PM,5,Sunday,normal,154.0,0.0,50.0,0.0,0.0
3:15:00 PM,5,Sunday,normal,131.0,0.0,50.0,0.0,0.0
3:30:00 PM,5,Sunday,high,121.0,0.0,50.0,0.0,0.0
3:45:00 PM,5,Sunday,low,96.0,0.0,50.0,0.0,86.0
4:00:00 PM,5,Sunday,heavy,182.0,1.999999999999988,48.33333333333334,4.99999999999997,40.0
4:15:00 PM,5,Sunday,heavy,222.0,41.99999999999999,15.000000000000007,104.99999999999997,0.0
4:30:00 PM,5,Sunday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,21.0
4:45:00 PM,5,Sunday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
5:00:00 PM,5,Sunday,heavy,187.0,6.999999999999995,44.16666666666667,17.499999999999986,7.0
5:15:00 PM,5,Sunday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,27.0
5:30:00 PM,5,Sunday,heavy,221.0,40.999999999999986,15.833333333333343,102.49999999999996,0.0
5:45:00 PM,5,Sunday,high,163.0,0.0,50.0,0.0,41.0
6:00:00 PM,5,Sunday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
6:15:00 PM,5,Sunday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,20.0
6:30:00 PM,5,Sunday,heavy,213.0,32.999999999999986,22.500000000000014,82.49999999999996,0.0
6:45:00 PM,5,Sunday,normal,135.0,0.0,50.0,0.0,22.0
7:00:00 PM,5,Sunday,normal,157.0,0.0,50.0,0.0,0.0
7:15:00 PM,5,Sunday,normal,150.0,0.0,50.0,0.0,13.0
7:30:00 PM,5,Sunday,normal,163.0,0.0,50.0,0.0,0.0
7:45:00 PM,5,Sunday,normal,149.0,0.0,50.0,0.0,0.0
8:00:00 PM,5,Sunday,low,101.0,0.0,50.0,0.0,35.0
8:15:00 PM,5,Sunday,normal,136.0,0.0,50.0,0.0,26.0
8:30:00 PM,5,Sunday,normal,162.0,0.0,50.0,0.0,0.0
8:45:00 PM,5,Sunday,high,157.0,0.0,50.0,0.0,0.0
9:00:00 PM,5,Sunday,normal,148.0,0.0,50.0,0.0,0.0
9:15:00 PM,5,Sunday,normal,134.0,0.0,50.0,0.0,0.0
9:30:00 PM,5,Sunday,high,127.0,0.0,50.0,0.0,27.0
9:45:00 PM,5,Sunday,normal,154.0,0.0,50.0,0.0,0.0
10:00:00 PM,5,Sunday,normal,42.0,0.0,50.0,0.0,8.0
10:15:00 PM,5,Sunday,normal,50.0,0.0,50.0,0.0,0.0
10:30:00 PM,5,Sunday,normal,49.0,0.0,50.0,0.0,0.0
10:45:00 PM,5,Sunday,normal,45.0,0.0,50.0,0.0,0.0
11:00:00 PM,5,Sunday,normal,42.0,0.0,50.0,0.0,0.0
11:15:00 PM,5,Sunday,normal,37.0,0.0,50.0,0.0,7.0
11:30:00 PM,5,Sunday,normal,44.0,0.0,50.0,0.0,0.0
11:45:00 PM,5,Sunday,low,40.0,0.0,50.0,0.0,0.0
12:00:00 AM,6,Monday,normal,40.0,0.0,50.0,0.0,0.0
12:15:00 AM,6,Monday,normal,38.0,0.0,50.0,0.0,2.0
12:30:00 AM,6,Monday,low,40.0,0.0,50.0,0.0,3.0
12:45:00 AM,6,Monday,normal,43.0,0.0,50.0,0.0,10.0
1:00:00 AM,6,Monday,normal,53.0,0.0,50.0,0.0,0.0
1:15:00 AM,6,Monday,normal,51.0,0.0,50.0,0.0,0.0
1:30:00 AM,6,Monday,low,34.0,0.0,50.0,0.0,13.0
1:45:00 AM,6,Monday,normal,47.0,0.0,50.0,0.0,0.0
2:00:00 AM,6,Monday,low,36.0,0.0,50.0,0.0,0.0
2:15:00 AM,6,Monday,low,25.0,0.0,50.0,0.0,20.0
2:30:00 AM,6,Monday,normal,45.0,0.0,50.0,0.0,0.0
2:45:00 AM,6,Monday,low,32.0,0.0,50.0,0.0,4.0
3:00:00 AM,6,Monday,normal,36.0,0.0,50.0,0.0,21.0
3:15:00 AM,6,Monday,normal,57.0,0.0,50.0,0.0,0.0
3:30:00 AM,6,Monday,normal,50.0,0.0,50.0,0.0,0.0
3:45:00 AM,6,Monday,normal,44.0,0.0,50.0,0.0,0.0
4:00:00 AM,6,Monday,normal,43.0,0.0,50.0,0.0,69.0
4:15:00 AM,6,Monday,normal,112.0,0.0,50.0,0.0,23.0
4:30:00 AM,6,Monday,normal,135.0,0.0,50.0,0.0,0.0
4:45:00 AM,6,Monday,normal,132.0,0.0,50.0,0.0,0.0
5:00:00 AM,6,Monday,normal,118.0,0.0,50.0,0.0,0.0
5:15:00 AM,6,Monday,low,107.0,0.0,50.0,0.0,0.0
5:30:00 AM,6,Monday,low,91.0,0.0,50.0,0.0,20.0
5:45:00 AM,6,Monday,low,111.0,0.0,50.0,0.0,113.0
6:00:00 AM,6,Monday,heavy,224.0,43.999999999999986,13.333333333333346,109.99999999999996,0.0
6:15:00 AM,6,Monday,heavy,176.0,0.0,50.0,0.0,6.0
6:30:00 AM,6,Monday,heavy,182.0,1.999999999999988,48.33333333333334,4.99999999999997,9.0
6:45:00 AM,6,Monday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,0.0
7:00:00 AM,6,Monday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,25.0
7:15:00 AM,6,Monday,heavy,213.0,32.999999999999986,22.500000000000014,82.49999999999996,0.0
7:30:00 AM,6,Monday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,8.0
7:45:00 AM,6,Monday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,0.0
8:00:00 AM,6,Monday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
8:15:00 AM,6,Monday,heavy,180.0,0.0,50.0,0.0,0.0
8:30:00 AM,6,Monday,heavy,171.0,0.0,50.0,0.0,37.0
8:45:00 AM,6,Monday,heavy,208.0,27.99999999999998,26.666666666666682,69.99999999999994,0.0
9:00:00 AM,6,Monday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,0.0
9:15:00 AM,6,Monday,high,129.0,0.0,50.0,0.0,0.0
9:30:00 AM,6,Monday,normal,120.0,0.0,50.0,0.0,0.0
9:45:00 AM,6,Monday,low,73.0,0.0,50.0,0.0,75.0
10:00:00 AM,6,Monday,normal,148.0,0.0,50.0,0.0,32.0
10:15:00 AM,6,Monday,heavy,180.0,0.0,50.0,0.0,0.0
10:30:00 AM,6,Monday,normal,90.0,0.0,50.0,0.0,18.0
10:45:00 AM,6,Monday,normal,108.0,0.0,50.0,0.0,1.0
11:00:00 AM,6,Monday,normal,109.0,0.0,50.0,0.0,0.0
11:15:00 AM,6,Monday,normal,55.0,0.0,50.0,0.0,31.0
11:30:00 AM,6,Monday,normal,86.0,0.0,50.0,0.0,0.0
11:45:00 AM,6,Monday,normal,61.0,0.0,50.0,0.0,22.0
12:00:00 PM,6,Monday,normal,83.0,0.0,50.0,0.0,0.0
12:15:00 PM,6,Monday,normal,80.0,0.0,50.0,0.0,1.0
12:30:00 PM,6,Monday,normal,81.0,0.0,50.0,0.0,0.0
12:45:00 PM,6,Monday,normal,71.0,0.0,50.0,0.0,34.0
1:00:00 PM,6,Monday,normal,105.0,0.0,50.0,0.0,0.0
1:15:00 PM,6,Monday,normal,88.0,0.0,50.0,0.0,60.0
1:30:00 PM,6,Monday,normal,148.0,0.0,50.0,0.0,0.0
1:45:00 PM,6,Monday,normal,78.0,0.0,50.0,0.0,63.0
2:00:00 PM,6,Monday,high,141.0,0.0,50.0,0.0,0.0
2:15:00 PM,6,Monday,normal,101.0,0.0,50.0,0.0,0.0
2:30:00 PM,6,Monday,low,101.0,0.0,50.0,0.0,25.0
2:45:00 PM,6,Monday,normal,126.0,0.0,50.0,0.0,18.0
3:00:00 PM,6,Monday,normal,144.0,0.0,50.0,0.0,0.0
3:15:00 PM,6,Monday,normal,133.0,0.0,50.0,0.0,0.0
3:30:00 PM,6,Monday,normal,71.0,0.0,50.0,0.0,48.0
3:45:00 PM,6,Monday,normal,119.0,0.0,50.0,0.0,91.0
4:00:00 PM,6,Monday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
4:15:00 PM,6,Monday,heavy,176.0,0.0,50.0,0.0,28.0
4:30:00 PM,6,Monday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,6.0
4:45:00 PM,6,Monday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
5:00:00 PM,6,Monday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,6.0
5:15:00 PM,6,Monday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
5:30:00 PM,6,Monday,heavy,181.0,0.9999999999999815,49.16666666666668,2.4999999999999534,18.0
5:45:00 PM,6,Monday,heavy,199.0,18.999999999999996,34.166666666666664,47.499999999999986,15.0
6:00:00 PM,6,Monday,heavy,214.0,33.99999999999999,21.66666666666667,84.99999999999997,0.0
6:15:00 PM,6,Monday,heavy,203.0,23.0,30.833333333333336,57.5,0.0
6:30:00 PM,6,Monday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,0.0
6:45:00 PM,6,Monday,normal,108.0,0.0,50.0,0.0,33.0
7:00:00 PM,6,Monday,high,141.0,0.0,50.0,0.0,0.0
7:15:00 PM,6,Monday,normal,126.0,0.0,50.0,0.0,34.0
7:30:00 PM,6,Monday,normal,160.0,0.0,50.0,0.0,0.0
7:45:00 PM,6,Monday,low,93.0,0.0,50.0,0.0,3.0
8:00:00 PM,6,Monday,low,96.0,0.0,50.0,0.0,0.0
8:15:00 PM,6,Monday,low,93.0,0.0,50.0,0.0,15.0
8:30:00 PM,6,Monday,normal,108.0,0.0,50.0,0.0,18.0
8:45:00 PM,6,Monday,normal,126.0,0.0,50.0,0.0,38.0
9:00:00 PM,6,Monday,high,164.0,0.0,50.0,0.0,0.0
9:15:00 PM,6,Monday,normal,152.0,0.0,50.0,0.0,0.0
9:30:00 PM,6,Monday,normal,121.0,0.0,50.0,0.0,15.0
9:45:00 PM,6,Monday,normal,136.0,0.0,50.0,0.0,0.0
